FECHA,TIPO,TITULO,DESCARGAR,SITIO OFICIAL CONVENCION
2022-02-08T17:11:44.910Z,otro,clip gaspar dominguez martes 08 febrero (no categorizar),https://mdstrm.com/video/6202a450f26d93728452c3b1.mp4,https://convencion.tv/video/clip-gaspar-dominguez-martes-08-febrero-2022-no-categorizar
2022-02-08T17:08:34.931Z,comision,comision forma de estado n°30 martes 08 de febrero,https://mdstrm.com/video/6202a3928e8ffe3cf4d357be.mp4,https://convencion.tv/video/comision-forma-de-estado-n30-martes-08-de-febrero-2022
2022-02-08T17:06:02.198Z,comision,comision medio ambiente n°43 martes 08 de febrero,https://mdstrm.com/video/6202a2fa2754e5369ddf7ae7.mp4,https://convencion.tv/video/comision-medio-ambiente-n43-martes-08-de-febrero-2022
2022-02-08T16:50:17.403Z,comision,comision sistemas de conocimiento n°38 martes 08 de febrero,https://mdstrm.com/video/62029f49f1ab07082fcdb17d.mp4,https://convencion.tv/video/comision-sistemas-de-conocimiento-n38-martes-08-de-febrero-2022
2022-02-08T16:45:34.867Z,comision,comision sistemas de justicia n°34 martes 08 de febrero,https://mdstrm.com/video/62029e2eac9b170833ee3a47.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n34-martes-08-de-febrero-2022
2022-02-08T16:29:25.372Z,comision,comision sistema politico nº36 martes 08 de febrero,https://mdstrm.com/video/62029a654892420832abf46a.mp4,https://convencion.tv/video/comision-sistema-politico-n36-martes-08-de-febrero-2022
2022-02-08T15:38:00.567Z,comision,comision participacion popular n°13 lunes 07 de febrero,https://mdstrm.com/video/62028e58dc0cf10834fd38c0.mp4,https://convencion.tv/video/comision-participacion-popular-n13-lunes-07-de-febrero-2022
2022-02-08T00:00:30.991Z,pleno,pleno sesion n°53 lunes 07 de febrero,https://mdstrm.com/video/6201b29e52fcfe0826490576.mp4,https://convencion.tv/video/pleno-sesion-n53-lunes-07-de-febrero-2022
2022-02-07T20:47:16.921Z,comision,comision principios constitucionales n°33 lunes 07 de febrero,https://mdstrm.com/video/620185542754e5369ddf53c4.mp4,https://convencion.tv/video/comision-principios-constitucionales-n33-lunes-07-de-febrero-2022
2022-02-07T20:37:08.062Z,comision,comision forma de estado n°29 lunes 07 de febrero,https://mdstrm.com/video/620182f4995ffb546ad75546.mp4,https://convencion.tv/video/comision-forma-de-estado-n29-lunes-07-de-febrero-2022-1
2022-02-07T19:52:03.446Z,comision,comision derechos de los pueblos indigenas y plurinacionalidad n°19 lunes 07 de febrero,https://mdstrm.com/video/62017863995ffb546ad7534b.mp4,https://convencion.tv/video/comision-derechos-de-los-pueblos-indigenas-y-plurinacionalidad-n19-lunes-07-de-febrero-2022
2022-02-07T17:21:25.332Z,comision,comision forma de estado n°29 lunes 07 de febrero,https://mdstrm.com/video/62015515f26d9372845297be.mp4,https://convencion.tv/video/comision-forma-de-estado-n29-lunes-07-de-febrero-2022
2022-02-07T16:51:16.507Z,comision,comision sistemas de justicia n°33 lunes 07 de febrero,https://mdstrm.com/video/62014e042c622008321de85d.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n33-lunes-07-de-febrero-2022
2022-02-07T16:41:24.446Z,comision,comision medio ambiente n°42 lunes 07 de febrero,https://mdstrm.com/video/62014bb4f26d937284529663.mp4,https://convencion.tv/video/comision-medio-ambiente-n42-lunes-07-de-febrero-2022
2022-02-07T16:22:19.146Z,comision,comision derechos fundamentales n°34 lunes 07 de febrero,https://mdstrm.com/video/6201473bb37bcd0a24a51578.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n34-lunes-07-de-febrero-2022
2022-02-07T14:55:05.354Z,otro,convencion al dia lunes 07 de febrero del,https://mdstrm.com/video/620132c9900f5f0824a546ac.mp4,https://convencion.tv/video/convencion-al-dia-lunes-07-de-febrero-del-2022
2022-02-04T22:54:46.241Z,comision,comision medio ambiente nº41 viernes 04 de febrero,https://mdstrm.com/video/61fdaeb6ad6b480df5ee33c1.mp4,https://convencion.tv/video/comision-medio-ambiente-n41-viernes-04-de-febrero-2022
2022-02-04T16:36:12.303Z,comision,comision sistemas de conocimientos n°37 viernes 04 de febrero,https://mdstrm.com/video/61fd55fc6230ed0f4ecd7d8b.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n37-viernes-04-de-febrero-2022
2022-02-04T16:22:43.590Z,comision,comision sistema politico nº35 viernes 04 de febrero,https://mdstrm.com/video/61fd52d365fd210ca58990be.mp4,https://convencion.tv/video/comision-sistema-politico-n35-viernes-04-de-febrero-2022
2022-02-04T15:02:18.435Z,otro,convencion al dia viernes 4 de febrero,https://mdstrm.com/video/61fd3ffa6fdbc44b166c8a47.mp4,https://convencion.tv/video/convencion-al-dia-viernes-4-de-febrero-2022
2022-02-04T14:43:24.557Z,comision,comision sistemas de justicia n°32 viernes 04 de febrero,https://mdstrm.com/video/61fd3b8cc5021e081e404058.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n32-viernes-04-de-febrero-2022
2022-02-03T19:54:33.065Z,comision,comision derechos fundamentales n°33 jueves 03 de febrero,https://mdstrm.com/video/61fc32f911a0b70822a04cb9.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n33-jueves-03-de-febrero-2022-1
2022-02-03T17:38:52.468Z,otro,clip elisa loncon jueves 03 febrero (no categorizar),https://mdstrm.com/video/61fc132c6fdbc44b166c55d1.mp4,https://convencion.tv/video/clip-elisa-loncon-jueves-03-febrero-2022-no-categorizar
2022-02-03T17:31:44.442Z,comision,comision medio ambiente n°40 jueves 03 de febrero,https://mdstrm.com/video/61fc118070bddb0820b40286.mp4,https://convencion.tv/video/comision-medio-ambiente-n40-jueves-03-de-febrero-2022
2022-02-03T16:38:36.129Z,comision,comision derechos fundamentales n°33 jueves 03 de febrero,https://mdstrm.com/video/61fc050c50ef8e7b3ab0f8ea.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n33-jueves-03-de-febrero-2022
2022-02-03T16:24:50.341Z,comision,comision sistemas de justicia n°31 jueves 03 de febrero,https://mdstrm.com/video/61fc01d210cb37082e90e051.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n31-jueves-03-de-febrero-2022
2022-02-03T15:19:03.248Z,otro,convencion al dia jueves 03 de febrero,https://mdstrm.com/video/61fbf26776a91e0830afd950.mp4,https://convencion.tv/video/convencion-al-dia-jueves-03-de-febrero-2022
2022-02-03T15:12:19.285Z,otro,convencion al dia miercoles 2 de febrero,https://mdstrm.com/video/61fbf0d3ce05d011983e5a43.mp4,https://convencion.tv/video/convencion-al-dia-miercoles-2-de-febrero-2022
2022-02-03T14:54:34.059Z,comision,comision sistemas de conocimientos n°36 jueves 03 de febrero,https://mdstrm.com/video/61fbecaafd51ac082e3311c3.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n36-jueves-03-de-febrero-2022
2022-02-03T14:20:19.351Z,comision,comision principios constitucionales n°32 jueves 03 de febrero,https://mdstrm.com/video/61fbe4a3d53dff082783c72f.mp4,https://convencion.tv/video/comision-principios-constitucionales-n32-jueves-03-de-febrero-2022
2022-02-02T19:08:05.341Z,pleno,pleno sesion n°52 miercoles 02 de febrero,https://mdstrm.com/video/61fad69515696508398be6f1.mp4,https://convencion.tv/video/pleno-sesion-n52-miercoles-02-de-febrero-2022
2022-02-02T17:14:09.029Z,comision,comision principios constitucionales n°31 miercoles 02 de febrero,https://mdstrm.com/video/61fabbe13c7dcb083c3d034d.mp4,https://convencion.tv/video/comision-principios-constitucionales-n31-miercoles-02-de-febrero-2022
2022-02-02T16:58:24.342Z,comision,comision sistemas de conocimientos n°35 miercoles 02 de febrero,https://mdstrm.com/video/61fab830b0a4271d4d8b4c95.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n35-miercoles-02-de-febrero-2022
2022-02-02T16:46:13.292Z,comision,comision medio ambiente n°39 miercoles 02 de febrero,https://mdstrm.com/video/61fab555f33de6120480dbc3.mp4,https://convencion.tv/video/comision-medio-ambiente-n39-miercoles-02-de-febrero-2022
2022-02-02T16:15:41.105Z,comision,comision derechos fundamentales n°32 miercoles 02 de febrero,https://mdstrm.com/video/61faae2d0c81830823e31df4.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n32-miercoles-02-de-febrero-2022
2022-02-02T16:09:23.598Z,comision,comision sistemas de justicia n°30 miercoles 02 de febrero,https://mdstrm.com/video/61faacb3717e59136a9ed18e.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n30-miercoles-02-de-febrero-2022
2022-02-01T17:19:51.612Z,comision,comision sistemas de conocimientos n°34 martes 01 de febrero,https://mdstrm.com/video/61f96bb7c05fc80832e959e8.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n34-martes-01-de-febrero-2022
2022-02-01T16:55:50.740Z,comision,comision medio ambiente n°38 martes 01 de febrero,https://mdstrm.com/video/61f966168b3c4b082f1b13de.mp4,https://convencion.tv/video/comision-medio-ambiente-n38-martes-01-de-febrero-2022
2022-02-01T16:14:15.009Z,comision,comision derechos fundamentales n°31 martes 01 de febrero,https://mdstrm.com/video/61f95c57fc4354082fa80b15.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n31-martes-01-de-febrero-2022
2022-01-31T21:11:04.295Z,comision,comision participacion popular n°12 lunes 31 de enero,https://mdstrm.com/video/61f85068d711547bdd31d596.mp4,https://convencion.tv/video/comision-participacion-popular-n12-lunes-31-de-enero-2022
2022-01-31T16:57:51.923Z,comision,comision derechos fundamentales n°30 lunes 31 de enero,https://mdstrm.com/video/61f8150fcd7dd93d5ae4d5ae.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n30-lunes-31-de-enero-2022
2022-01-28T16:19:39.149Z,comision,comision sistemas de conocimientos n°33 viernes 28 de enero,https://mdstrm.com/video/61f4179b51a135082dbfa145.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n33-viernes-28-de-enero-2022
2022-01-28T14:16:56.166Z,otro,sesion enlaces transversales n°5 viernes 28 de enero,https://mdstrm.com/video/61f3fad886fe110825c25e64.mp4,https://convencion.tv/video/sesion-enlaces-transversales-n5-viernes-28-de-enero-2022
2022-01-27T23:55:35.886Z,comision,comision sistemas de conocimientos nº32 jueves 27 de enero,https://mdstrm.com/video/61f330f7ccdf0909194f66bc.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n32-jueves-27-de-enero-2022
2022-01-27T23:07:50.240Z,comision,comision sistema politico nº34 jueves 27 de enero,https://mdstrm.com/video/61f325c688576708220fe183.mp4,https://convencion.tv/video/comision-sistema-politico-n34-jueves-27-de-enero-2022-1
2022-01-27T20:36:19.524Z,comision,comision derechos fundamentales nª29 jueves 27 de enero,https://mdstrm.com/video/61f302435402e4092919fd8c.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n29-jueves-27-de-enero-2022-1
2022-01-27T19:03:07.727Z,comision,comision sistema politico nª34 jueves 27 de enero,https://mdstrm.com/video/61f2ec6b4cf4e70831077e08.mp4,https://convencion.tv/video/comision-sistema-politico-n34-jueves-27-de-enero-2022
2022-01-27T17:10:48.721Z,comision,comision medio ambiente n°37 jueves 27 de enero,https://mdstrm.com/video/61f2d2182edf085fd0325b30.mp4,https://convencion.tv/video/comision-medio-ambiente-n37-jueves-27-de-enero-2022
2022-01-27T16:50:16.247Z,comision,comision derechos fundamentales n°29 jueves 27 de enero,https://mdstrm.com/video/61f2cd4823b9b038531bfbe9.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n29-jueves-27-de-enero-2022
2022-01-27T16:43:15.578Z,comision,comision forma de estado n°28 jueves 27 de enero,https://mdstrm.com/video/61f2cba38bb1e24b8d3bcff0.mp4,https://convencion.tv/video/comision-forma-de-estado-n28-jueves-27-de-enero-2022
2022-01-27T16:36:46.459Z,comision,comision sistemas de justicia n°29 jueves 27 de enero,https://mdstrm.com/video/61f2ca1e4cf4e708310774a5.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n29-jueves-27-de-enero-2022
2022-01-26T19:19:29.270Z,pleno,pleno sesion n°51 miercoles 26 de enero,https://mdstrm.com/video/61f19ec11a70a467f6e2e1c3.mp4,https://convencion.tv/video/pleno-sesion-n51-miercoles-26-de-enero-2022
2022-01-26T17:14:35.091Z,comision,comision sistema politico nª33 miercoles 26 de enero,https://mdstrm.com/video/61f1817b7a5e89699c4b14f4.mp4,https://convencion.tv/video/comision-sistema-politico-n33-miercoles-26-de-enero-2022
2022-01-26T16:46:45.491Z,comision,comision medio ambiente n°36 miercoles 26 de enero,https://mdstrm.com/video/61f17af538334f0820503fb0.mp4,https://convencion.tv/video/comision-medio-ambiente-n36-miercoles-26-de-enero-2022
2022-01-26T16:36:15.610Z,comision,comision derechos fundamentales n°28 miercoles 26 de enero,https://mdstrm.com/video/61f1787f94868808345771a7.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n28-miercoles-26-de-enero-2022
2022-01-26T16:21:39.637Z,comision,comision sistemas de conocimientos n°31 miercoles 26 de enero,https://mdstrm.com/video/61f17513f3019f15f5fbddb2.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n31-miercoles-26-de-enero-2022
2022-01-26T14:21:25.816Z,comision,comision principios constitucionales n°30 miercoles 26 de enero,https://mdstrm.com/video/61f158e59486880834576ac2.mp4,https://convencion.tv/video/comision-principios-constitucionales-n30-miercoles-26-de-enero-2022
2022-01-25T21:11:32.819Z,comision,comision principios constitucionales n°29 martes 25 de enero,https://mdstrm.com/video/61f06784498d95083171f4ac.mp4,https://convencion.tv/video/comision-principios-constitucionales-n29-martes-25-de-enero-2022
2022-01-25T20:34:36.761Z,comision,comision derechos fundamentales n°27 martes 25 de enero,https://mdstrm.com/video/61f05edcb6f4ac0823b930e5.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n27-martes-25-de-enero-2022-1
2022-01-25T17:36:49.922Z,comision,comision sistemas de conocimientos n°30 martes 25 de enero,https://mdstrm.com/video/61f03531bc40ec082f848a0d.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n30-martes-25-de-enero-2022
2022-01-25T16:57:30.851Z,comision,comision medio ambiente n°35 martes 25 de enero,https://mdstrm.com/video/61f02bfaa44fd206297aed2f.mp4,https://convencion.tv/video/comision-medio-ambiente-n35-martes-25-de-enero-2022
2022-01-25T16:54:01.894Z,comision,comision principios constitucionales n°28 martes 25 de enero,https://mdstrm.com/video/61f02b292927835caafbb6b8.mp4,https://convencion.tv/video/comision-principios-constitucionales-n28-martes-25-de-enero-2022
2022-01-25T16:50:04.681Z,comision,comision derechos fundamentales n°27 martes 25 de enero,https://mdstrm.com/video/61f02a3c7a5e89699c48bae9.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n27-martes-25-de-enero-2022
2022-01-25T16:49:20.310Z,comision,comision sistema politico n°32 martes 25 de enero,https://mdstrm.com/video/61f02a103937c35e21e26e1b.mp4,https://convencion.tv/video/comision-sistema-politico-n32-martes-25-de-enero-2022
2022-01-25T15:29:52.450Z,comision,comision forma de estado n°27 martes 25 de enero,https://mdstrm.com/video/61f01770656e211d80d52ae7.mp4,https://convencion.tv/video/comision-forma-de-estado-n27-martes-25-de-enero-2022
2022-01-24T21:11:20.699Z,comision,comision participacion popular n°11 lunes 24 enero,https://mdstrm.com/video/61ef15f8118c1708219f88cd.mp4,https://convencion.tv/video/comision-participacion-popular-n11-lunes-24-enero-2022
2022-01-24T20:46:48.135Z,comision,comision derechos de los pueblos indigenas y plurinacionalidad n°18 lunes 24 de enero,https://mdstrm.com/video/61ef103897a6940825f92f43.mp4,https://convencion.tv/video/comision-derechos-de-los-pueblos-indigenas-y-plurinacionalidad-n18-lunes-24-de-enero-2022
2022-01-24T16:51:12.866Z,comision,comision sistema politico n°31 lunes 24 de enero,https://mdstrm.com/video/61eed900206d5c197bf05194.mp4,https://convencion.tv/video/comision-sistema-politico-n31-lunes-24-de-enero-2022
2022-01-24T16:47:06.453Z,comision,comision derechos fundamentales n°26 lunes 24 de enero,https://mdstrm.com/video/61eed80abb496464253ebc8d.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n26-lunes-24-de-enero-2022
2022-01-24T16:42:16.516Z,comision,comision sistemas de justicia n°28 lunes 24 de enero,https://mdstrm.com/video/61eed6e8bb496464253ebc4c.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n28-lunes-24-de-enero-2022
2022-01-21T20:55:30.497Z,comision,comision derechos de los pueblos indigenas y plurinacionalidad n°17 viernes 21 de enero,https://mdstrm.com/video/61eb1dc2860cd908268fba45.mp4,https://convencion.tv/video/comision-derechos-de-los-pueblos-indigenas-y-plurinacionalidad-n17-viernes-21-de-enero-2022
2022-01-21T18:37:19.898Z,comision,comision sistemas de conocimientos n°29 viernes 21 de enero,https://mdstrm.com/video/61eafd5f5135a1082ad6034b.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n29-viernes-21-de-enero-2022
2022-01-21T14:58:24.726Z,otro,sesion enlaces transversales n°4 viernes 21 de enero,https://mdstrm.com/video/61eaca102da18108370c927e.mp4,https://convencion.tv/video/sesion-enlaces-transversales-n4-viernes-21-de-enero-2022
2022-01-21T13:13:50.049Z,comision,comision sistemas de conocimientos n°28 viernes 21 de enero,https://mdstrm.com/video/61eab18e206d5c197beee6db.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n28-viernes-21-de-enero-2022
2022-01-20T21:57:59.071Z,comision,comision sistemas de justicia n°27 jueves 20 de enero,https://mdstrm.com/video/61e9dae7ec5cff0824b17ba7.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n27-jueves-20-de-enero-2022-1
2022-01-20T21:53:01.831Z,comision,comision sistemas de justicia n°27 jueves 20 de enero,https://mdstrm.com/video/61e9d9bd023bbe08222e51f2.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n27-jueves-20-de-enero-2022
2022-01-20T21:46:57.563Z,comision,comision principios constitucionales n°27 jueves 20 de enero,https://mdstrm.com/video/61e9d851ec77750f5528bb3c.mp4,https://convencion.tv/video/comision-principios-constitucionales-n27-jueves-20-de-enero-2022
2022-01-20T21:31:37.804Z,comision,comision forma de estado n°26 jueves 20 enero,https://mdstrm.com/video/61e9d4b99bc68712666d04bc.mp4,https://convencion.tv/video/comision-forma-de-estado-n26-jueves-20-enero-2022
2022-01-20T21:16:51.002Z,comision,comision sistemas de conocimientos n°27 jueves 20 de enero,https://mdstrm.com/video/61e9d143106dfe0832d54cc1.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n27-jueves-20-de-enero-2022
2022-01-20T19:08:14.956Z,otro,clip votacion medio ambiente jueves 20 de enero (no categorizar),https://mdstrm.com/video/61e9b31e5481cb081df903be.mp4,https://convencion.tv/video/clip-votacion-medio-ambiente-jueves-20-de-enero-2022-no-categorizar
2022-01-20T18:01:37.285Z,comision,comision sistemas de conocimientos n°26 jueves 20 de enero,https://mdstrm.com/video/61e9a3812d47cf0823dc94e7.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n26-jueves-20-de-enero-2022
2022-01-20T17:12:04.020Z,comision,comision principios constitucionales n°26 jueves 20 de enero,https://mdstrm.com/video/61e997e463f3d353f16a6363.mp4,https://convencion.tv/video/comision-principios-constitucionales-n26-jueves-20-de-enero-2022
2022-01-20T17:01:30.414Z,comision,comision derechos fundamentales n°25 jueves 20 de enero,https://mdstrm.com/video/61e9956a560331083169354a.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n25-jueves-20-de-enero-2022
2022-01-20T16:55:14.272Z,comision,comision forma de estado n°25 jueves 20 enero,https://mdstrm.com/video/61e993f25481cb081df8fd65.mp4,https://convencion.tv/video/comision-forma-de-estado-n25-jueves-20-enero-2022
2022-01-20T16:40:23.575Z,comision,comision medio ambiente n°34 jueves 20 de enero,https://mdstrm.com/video/61e9907741cb1e463e2c5f3d.mp4,https://convencion.tv/video/comision-medio-ambiente-n34-jueves-20-de-enero-2022
2022-01-20T16:10:52.879Z,comision,comision sistema politico n°30 jueves 20 de enero,https://mdstrm.com/video/61e9898cc6c0490821885c32.mp4,https://convencion.tv/video/comision-sistema-politico-n30-jueves-20-de-enero-2022
2022-01-19T22:19:38.395Z,pleno,pleno sesion n°50 miercoles 19 de enero,https://mdstrm.com/video/61e88e7a0fa6bc082fb05657.mp4,https://convencion.tv/video/pleno-sesion-n50-miercoles-19-de-enero-2022
2022-01-19T18:54:06.529Z,comision,comision forma de estado n°24 miercoles 19 de enero,https://mdstrm.com/video/61e85e4e815e1c33245c0612.mp4,https://convencion.tv/video/comision-forma-de-estado-n24-miercoles-19-de-enero-2022
2022-01-19T16:47:21.160Z,comision,comision sistemas de justicia n°26 miercoles 19 de enero,https://mdstrm.com/video/61e84099cb5496082fc66355.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n26-miercoles-19-de-enero-2022
2022-01-19T16:47:05.991Z,comision,comision sistemas de conocimientos n°25 miercoles 19 de enero,https://mdstrm.com/video/61e8408922240b082118bd68.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n25-miercoles-19-de-enero-2022
2022-01-19T16:43:44.253Z,comision,comision derechos fundamentales n°24 miercoles 19 de enero,https://mdstrm.com/video/61e83fc09aa0ff2dffa529b1.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n24-miercoles-19-de-enero-2022
2022-01-19T16:19:19.133Z,comision,comision sistema politico n°29 miercoles 19 de enero,https://mdstrm.com/video/61e83a07c087460821fbe7bf.mp4,https://convencion.tv/video/comision-sistema-politico-n29-miercoles-19-de-enero-2022
2022-01-19T16:05:22.684Z,comision,comision medio ambiente n°33 miercoles 19 de enero,https://mdstrm.com/video/61e836c241cb1e463e2bcbec.mp4,https://convencion.tv/video/comision-medio-ambiente-n33-miercoles-19-de-enero-2022
2022-01-18T22:30:53.383Z,pleno,pleno sesion n°49 martes 18 de enero,https://mdstrm.com/video/61e73f9d3e3a95083161a146.mp4,https://convencion.tv/video/pleno-sesion-n49-martes-18-de-enero-2022
2022-01-18T17:55:37.817Z,comision,comision principios constitucionales n°25 lunes 17 de enero,https://mdstrm.com/video/61e6ff19a10fb50852c8c813.mp4,https://convencion.tv/video/comision-principios-constitucionales-n25-lunes-17-de-enero-2022
2022-01-18T17:09:49.239Z,comision,comision forma de estado n°23 martes 18 de enero,https://mdstrm.com/video/61e6f45dab512b39eb61438e.mp4,https://convencion.tv/video/comision-forma-de-estado-n23-martes-18-de-enero-2022
2022-01-18T17:06:30.335Z,comision,comision sistema politico n°28 martes 18 de enero,https://mdstrm.com/video/61e6f396ab512b39eb614377.mp4,https://convencion.tv/video/comision-sistema-politico-n28-martes-18-de-enero-2022
2022-01-18T17:02:35.438Z,comision,comision sistemas de conocimientos n°24 martes 18 de enero,https://mdstrm.com/video/61e6f2abc06361083d1d6965.mp4,https://convencion.tv/video/comision-sistemas-de-conocimientos-n24-martes-18-de-enero-2022
2022-01-18T16:49:08.238Z,comision,comision sistemas de justicia n°25 martes 18 de enero,https://mdstrm.com/video/61e6ef84ba16891184f9caba.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n25-martes-18-de-enero-2022
2022-01-18T16:30:08.351Z,comision,comision medio ambiente n°32 martes 18 de enero,https://mdstrm.com/video/61e6eb10907f5f32b5318e10.mp4,https://convencion.tv/video/comision-medio-ambiente-n32-martes-18-de-enero-2022
2022-01-18T16:15:52.700Z,comision,comision derechos fundamentales n°23 martes 18 de enero,https://mdstrm.com/video/61e6e7b88755b70844774127.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n23-martes-18-de-enero-2022
2022-01-17T21:29:57.250Z,comision,comision principios constitucionales n°24 lunes 17 de enero,https://mdstrm.com/video/61e5dfd5640d690821725287.mp4,https://convencion.tv/video/comision-principios-constitucionales-n24-lunes-17-de-enero-2022
2022-01-17T21:18:05.422Z,comision,comision participacion popular n°10 lunes 17 enero,https://mdstrm.com/video/61e5dd0db6ea800ffc8381e5.mp4,https://convencion.tv/video/comision-participacion-popular-n10-lunes-17-enero-2022
2022-01-17T19:59:58.981Z,comision,comision derechos de los pueblo indigenas y plurinacionalidad n°16 lunes 17 de enero,https://mdstrm.com/video/61e5cabe0889de083003aab1.mp4,https://convencion.tv/video/comision-derechos-de-los-pueblo-indigenas-y-plurinacionalidad-n16-lunes-17-de-enero-2022
2022-01-17T17:17:21.798Z,comision,comision derechos fundamentales n°22 lunes 17 de enero,https://mdstrm.com/video/61e5a4a1600a1d314f20d35d.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n22-lunes-17-de-enero-2022
2022-01-14T14:22:53.115Z,comision,comision medio ambiente n°31 viernes 14 de enero,https://mdstrm.com/video/61e1873d449eea5f0346a9eb.mp4,https://convencion.tv/video/comision-medio-ambiente-n31-viernes-14-de-enero-2022
2022-01-13T21:32:27.015Z,cuenta_publica,cuenta publica maule jueves 13 de enero,https://mdstrm.com/video/61e09a6b4bf94d083547eb02.mp4,https://convencion.tv/video/cuenta-publica-maule-jueves-13-de-enero-2022
2022-01-07T21:23:32.735Z,comision,comision derechos de los pueblo indigenas y plurinacionalidad n°15 viernes 07 de enero,https://mdstrm.com/video/61d8af544e317308337c75ba.mp4,https://convencion.tv/video/comision-derechos-de-los-pueblo-indigenas-y-plurinacionalidad-n15-viernes-07-de-enero-2022
2022-01-07T17:21:03.344Z,comision,comision medio ambiente n°30 viernes 07 de enero,https://mdstrm.com/video/61d8767f10cea7214c1a317b.mp4,https://convencion.tv/video/comision-medio-ambiente-n30-viernes-07-de-enero-2022
2022-01-06T21:30:41.460Z,pleno,pleno sesion n°48 segunda parte jueves 06 de enero,https://mdstrm.com/video/61d75f8176453042bacf264b.mp4,https://convencion.tv/video/pleno-sesion-n48-segunda-parte-jueves-06-de-enero-2022
2022-01-06T20:19:01.587Z,comision,comision sistema politico n°27 jueves 06 enero,https://mdstrm.com/video/61d74eb5cfb77d0834d46ac1.mp4,https://convencion.tv/video/comision-sistema-politico-n27-jueves-06-enero-2022
2022-01-06T19:39:52.184Z,pleno,pleno sesion n°48 primera parte jueves 06 de enero,https://mdstrm.com/video/61d74588ccf5650827be1be8.mp4,https://convencion.tv/video/pleno-sesion-n48-primera-parte-jueves-06-de-enero-2022
2022-01-06T19:21:38.243Z,otro,clip presidenta maria elisa quinteros discurso 3 01 06 19:21:38,https://mdstrm.com/video/61d74142cfb77d0834d4660c.mp4,https://convencion.tv/video/clip-presidenta-maria-elisa-quinteros-discurso-3-2022-01-06-192138
2022-01-06T19:02:45.470Z,otro,clip gaspar dominguez discurso 2 01 06 19:02:45,https://mdstrm.com/video/61d73cd57cefbc0821049040.mp4,https://convencion.tv/video/clip-gaspar-dominguez-discurso-2-2022-01-06-190245
2022-01-06T16:45:03.284Z,comision,comision principios constitucionales n°23 jueves 6 de enero,https://mdstrm.com/video/61d71c8fb40bf908268b74cd.mp4,https://convencion.tv/video/comision-principios-constitucionales-n23-jueves-6-de-enero-2022
2022-01-06T16:39:39.519Z,comision,comision medio ambiente n°29 jueves 06 de enero,https://mdstrm.com/video/61d71b4b93db670830b45688.mp4,https://convencion.tv/video/comision-medio-ambiente-n29-jueves-06-de-enero-2022
2022-01-06T16:37:58.694Z,comision,comision derechos fundamentales n°21 jueves 06 de enero,https://mdstrm.com/video/61d71ae6751e1a082e7cb44a.mp4,https://convencion.tv/video/comision-derechos-fundamentales-n21-jueves-06-de-enero-2022
2022-01-06T16:33:15.493Z,comision,comision sistemas de justicia n°24 jueves 06 de enero,https://mdstrm.com/video/61d719cbdc560f0820f7a116.mp4,https://convencion.tv/video/comision-sistemas-de-justicia-n24-jueves-06-de-enero-2022
2022-01-06T16:29:19.356Z,comision,comision forma de estado n°22 jueves 06 de enero,https://mdstrm.com/video/61d718df93db670830b455b7.mp4,https://convencion.tv/video/comision-forma-de-estado-n22-jueves-06-de-enero-2022
